row,country,currency, order_value_EUR , gross_profit , cost ,date,category,customer_name,sales_manager,sales_rep,device_type,order_id
448,Ireland,EUR,"  80,719.44 ","  16,297.25 ","  64,422.19 ",2/9/2020,Appliances,Johns and Sons,Glenine Suttaby,Bunnie Tonbridge,PC,59-1230573
692,Bulgaria,EUR,"  81,482.69 ","  16,760.99 ","  64,721.70 ",2/9/2020,Electronics,Johns and Sons,Charil Alpe,Shermy McGready,PC,28-0362135
56,Portugal,EUR,"  43,066.58 ","  6,912.19 ","  36,154.39 ",2/8/2020,Games,"Hamill, Kulas and Roob",Celine Tumasian,Hortense Gerring,Mobile,74-4429133
349,UK,GBP,"  60,301.96 ","  11,481.49 ","  48,820.47 ",2/8/2020,Beauty,Wiza and Sons,Jessamine Apark,Jay Morefield,PC,75-1785229
359,Germany,EUR,"  58,416.81 ","  11,671.68 ","  46,745.13 ",2/7/2020,Clothing,Morissette Group,Rickard Doogood,Casie MacBain,PC,21-7461655
678,France,EUR,"  56,068.70 ","  8,690.65 ","  47,378.05 ",2/6/2020,Games,"Dickinson, Hyatt and Berge",Othello Bowes,Ora Grennan,PC,24-2679038
934,Portugal,EUR,"  64,762.89 ","  10,523.97 ","  54,238.92 ",2/6/2020,Electronics,Schoen-Keeling,Celine Tumasian,Hortense Gerring,PC,42-2646312
7,Portugal,EUR,"  71,620.08 ","  9,375.07 ","  62,245.01 ",2/5/2020,Books,Schoen-Keeling,Celine Tumasian,Smitty Culverhouse,PC,69-6259390
171,Sweden,EUR,"  91,350.76 ","  15,511.36 ","  75,839.40 ",2/4/2020,Games,Tillman and Sons,Maxie Marrow,Alyosha Meah,PC,51-5324396
899,Portugal,EUR,"  38,494.71 ","  5,381.56 ","  33,113.15 ",2/4/2020,Games,Wisoky Inc,Celine Tumasian,Hortense Gerring,PC,85-6263705
44,France,EUR,"  18,326.41 ","  3,258.44 ","  15,067.97 ",2/3/2020,Games,"Schmitt, Purdy and Johnson",Othello Bowes,Ora Grennan,PC,25-6638623
497,France,EUR,"  87,355.70 ","  12,771.40 ","  74,584.30 ",2/3/2020,Smartphones,Smith Group,Othello Bowes,Crysta Halls,PC,33-4706706
926,France,EUR,"  40,148.49 ","  8,194.31 ","  31,954.18 ",2/2/2020,Electronics,Hane Inc,Othello Bowes,Amelina Piscopiello,PC,88-8981595
147,Spain,EUR,"  42,814.57 ","  7,458.30 ","  35,356.27 ",2/1/2020,Beauty,Wiza and Sons,Emalia Dinse,Perri Aldersley,PC,68-1806238
699,France,EUR,"  110,090.36 ","  16,656.67 ","  93,433.69 ",2/1/2020,Clothing,"Leffler, Prohaska and Streich",Othello Bowes,Maighdiln Upcraft,PC,43-6672888
809,France,EUR,"  56,705.66 ","  9,719.35 ","  46,986.31 ",2/1/2020,Outdoors,Johns and Sons,Othello Bowes,Crysta Halls,PC,46-0117523
49,France,EUR,"  173,478.65 ","  33,828.34 ","  139,650.31 ",1/29/2020,Books,Johns and Sons,Othello Bowes,Avrit Chanders,PC,99-7422044
857,Sweden,EUR,"  83,119.87 ","  13,515.29 ","  69,604.58 ",1/29/2020,Clothing,O'Connell-Mitchell,Maxie Marrow,Alyosha Meah,PC,81-1454737
907,Sweden,EUR,"  162,142.74 ","  26,104.98 ","  136,037.76 ",1/29/2020,Clothing,Kirlin and Sons,Maxie Marrow,Alyosha Meah,PC,19-1017922
255,Sweden,EUR,"  147,994.63 ","  18,351.33 ","  129,643.30 ",1/27/2020,Games,Stamm Inc,Maxie Marrow,Alyosha Meah,PC,47-7207206
471,Luxembourg,EUR,"  172,397.66 ","  32,410.76 ","  139,986.90 ",1/27/2020,Clothing,Johns and Sons,Ilsa Kob,Jocelyn Laurentino,PC,47-8186791
595,France,EUR,"  90,228.68 ","  12,262.08 ","  77,966.60 ",1/27/2020,Electronics,Wiza and Sons,Othello Bowes,Avrit Chanders,PC,64-9816105
509,Portugal,EUR,"  85,390.17 ","  10,989.71 ","  74,400.46 ",1/25/2020,Electronics,Stamm-Zulauf,Celine Tumasian,Brynn Dempster,PC,14-4225824
620,Sweden,EUR,"  89,639.28 ","  11,850.31 ","  77,788.97 ",1/25/2020,Clothing,Altenwerth-Konopelski,Maxie Marrow,Madelon Bront,PC,25-6133000
182,Portugal,EUR,"  84,224.98 ","  15,985.90 ","  68,239.08 ",1/21/2020,Appliances,Hessel-Stiedemann,Celine Tumasian,Aurelie Wren,Mobile,95-3196761
677,France,EUR,"  134,243.39 ","  21,223.88 ","  113,019.51 ",1/21/2020,Beauty,Kihn Inc,Othello Bowes,Maighdiln Upcraft,PC,64-1003834
831,Ireland,EUR,"  37,892.58 ","  7,881.66 ","  30,010.92 ",1/21/2020,Electronics,Johns and Sons,Glenine Suttaby,Palm Wetherald,PC,59-0348389
10,France,EUR,"  64,827.80 ","  8,784.17 ","  56,043.63 ",1/20/2020,Appliances,Gislason-Stanton,Othello Bowes,Maighdiln Upcraft,PC,62-3312495
172,UK,GBP,"  123,272.44 ","  21,695.95 ","  101,576.49 ",1/20/2020,Clothing,"Christiansen, Donnelly and Bechtelar",Jessamine Apark,Genevra Charrisson,Tablet,99-5465830
874,France,EUR,"  72,749.07 ","  13,640.45 ","  59,108.62 ",1/20/2020,Smartphones,Johns and Sons,Othello Bowes,Amelina Piscopiello,PC,19-0320558
268,Portugal,EUR,"  101,923.36 ","  15,808.31 ","  86,115.05 ",1/19/2020,Beauty,"Shanahan, Schaden and Parker",Celine Tumasian,Brynn Dempster,Mobile,38-0584273
310,Germany,EUR,"  36,747.24 ","  4,846.96 ","  31,900.28 ",1/19/2020,Accessories,Johns and Sons,Rickard Doogood,Casie MacBain,PC,81-9757849
350,France,EUR,"  80,781.62 ","  11,810.27 ","  68,971.35 ",1/19/2020,Smartphones,McGlynn-Prosacco,Othello Bowes,Ora Grennan,Mobile,53-1426071
50,Sweden,EUR,"  57,927.54 ","  9,013.53 ","  48,914.01 ",1/18/2020,Games,"Fisher, Morar and Skiles",Maxie Marrow,Alyosha Meah,Mobile,67-6692861
793,Portugal,EUR,"  129,353.22 ","  17,760.20 ","  111,593.02 ",1/18/2020,Games,Kihn Inc,Celine Tumasian,Corene Shirer,Mobile,31-2600204
398,Ireland,EUR,"  135,344.52 ","  17,851.94 ","  117,492.58 ",1/17/2020,Games,Tillman and Sons,Glenine Suttaby,Palm Wetherald,PC,17-4401585
475,Luxembourg,EUR,"  72,002.26 ","  15,005.27 ","  56,996.99 ",1/17/2020,Appliances,McGlynn-Prosacco,Ilsa Kob,Jocelyn Laurentino,PC,65-0414599
511,UK,GBP,"  87,321.89 ","  18,066.90 ","  69,254.99 ",1/17/2020,Electronics,Tillman and Sons,Jessamine Apark,Winny Agnolo,Mobile,62-5120016
946,Finland,EUR,"  62,011.86 ","  12,687.63 ","  49,324.23 ",1/17/2020,Beauty,Johns and Sons,Hube Corey,Mellicent Mattys,Tablet,76-0164425
539,France,EUR,"  151,855.04 ","  22,368.25 ","  129,486.79 ",1/16/2020,Electronics,Considine-Fisher,Othello Bowes,Amelina Piscopiello,PC,54-1473475
457,France,EUR,"  133,985.91 ","  17,243.99 ","  116,741.92 ",1/15/2020,Clothing,Kihn Inc,Othello Bowes,Amelina Piscopiello,PC,48-3190394
645,Portugal,EUR,"  144,725.34 ","  29,668.69 ","  115,056.65 ",1/15/2020,Smartphones,Wisoky Inc,Celine Tumasian,Aurelie Wren,PC,92-7042708
102,Bulgaria,EUR,"  103,874.10 ","  21,761.62 ","  82,112.48 ",1/14/2020,Outdoors,Johns and Sons,Charil Alpe,Shermy McGready,PC,85-4014655
104,Portugal,EUR,"  45,256.74 ","  6,281.64 ","  38,975.10 ",1/14/2020,Other,"Spencer, Rogahn and Muller",Celine Tumasian,Smitty Culverhouse,PC,31-7667796
891,Sweden,EUR,"  100,578.60 ","  17,369.92 ","  83,208.68 ",1/14/2020,Electronics,Labadie and Sons,Maxie Marrow,Caro Morfield,PC,96-1388247
107,France,EUR,"  168,197.78 ","  23,951.36 ","  144,246.42 ",1/13/2020,Smartphones,Kihn Inc,Othello Bowes,Crysta Halls,PC,93-8309926
768,Portugal,EUR,"  126,974.92 ","  25,458.47 ","  101,516.45 ",1/13/2020,Games,Larkin-Collier,Celine Tumasian,Hortense Gerring,PC,57-7927520
950,France,EUR,"  40,535.64 ","  5,054.79 ","  35,480.85 ",1/13/2020,Electronics,Kihn Inc,Othello Bowes,Crysta Halls,PC,72-2796883
385,Ireland,EUR,"  65,831.42 ","  13,344.03 ","  52,487.39 ",1/12/2020,Electronics,"Christiansen, Donnelly and Bechtelar",Glenine Suttaby,Palm Wetherald,PC,43-5417299
753,France,EUR,"  57,348.43 ","  9,760.70 ","  47,587.73 ",1/12/2020,Clothing,Hessel-Stiedemann,Othello Bowes,Crysta Halls,PC,73-6329299
766,Luxembourg,EUR,"  68,984.17 ","  9,423.24 ","  59,560.93 ",1/11/2020,Beauty,"Schmitt, Purdy and Johnson",Ilsa Kob,Jocelyn Laurentino,PC,46-9710750
134,Portugal,EUR,"  28,859.73 ","  5,203.41 ","  23,656.32 ",1/9/2020,Electronics,Larkin-Collier,Celine Tumasian,Corene Shirer,Mobile,82-0537890
244,Finland,EUR,"  35,619.28 ","  7,426.62 ","  28,192.66 ",1/8/2020,Electronics,"Murray, Reichel and Nolan",Hube Corey,Wat Bowkley,PC,18-8528486
985,Portugal,EUR,"  101,846.87 ","  13,779.88 ","  88,066.99 ",1/7/2020,Clothing,Corwin and Sons,Celine Tumasian,Aurelie Wren,PC,72-9074281
217,UK,GBP,"  129,485.51 ","  16,690.68 ","  112,794.83 ",1/5/2020,Appliances,McGlynn-Prosacco,Jessamine Apark,Jay Morefield,PC,15-2503493
717,Portugal,EUR,"  172,444.09 ","  22,762.62 ","  149,681.47 ",1/5/2020,Smartphones,Larkin-Collier,Celine Tumasian,Hortense Gerring,PC,98-0946281
604,Finland,EUR,"  132,246.48 ","  25,404.55 ","  106,841.93 ",1/2/2020,Games,Friesen-Rath,Hube Corey,Mellicent Mattys,PC,95-1862126
682,Luxembourg,EUR,"  71,360.36 ","  11,610.33 ","  59,750.03 ",1/2/2020,Electronics,Tillman and Sons,Ilsa Kob,Jocelyn Laurentino,PC,40-9830607
691,Sweden,EUR,"  174,380.20 ","  22,861.24 ","  151,518.96 ",1/2/2020,Appliances,Larkin-Collier,Maxie Marrow,Tarrah Castelletti,PC,33-8484080
822,Portugal,EUR,"  177,208.76 ","  25,429.46 ","  151,779.30 ",1/2/2020,Appliances,Romaguera-Dietrich,Celine Tumasian,Smitty Culverhouse,Mobile,22-1266257
